sample_id,source_index,split,label,text_sha256
tram-006395,6394,validation,T1083,f1f2358b6ca9b654afee23199f77d274cc3fb52eea5b2716e4f333c829f11023
tram-006396,6395,train,T1059.003,e51d9a7cf168a715156a2f4515453afb9e09cfa22a4a30c4685400a2ffb89368
tram-006397,6396,train,T1071.001,dd1957566d745f9a85986e1f7bf495627bfc4f47f9d790c7ffbe996e6ae6f834
tram-006398,6397,train,T1105,b22c5aef93b70fd0bbffb946864223ab69b0d577ea4807ffaf5f26dffc9dc09c
tram-006399,6398,test,T1140,796cfd595e71766ae3375fe4a8c364d4fb0f6e169e3921fe7fa76f159e18ec31
tram-006400,6399,validation,T1574.002,b7c510bf29766ff3532cd829594d8bf436fe518b74905041d813efc52818efa9
tram-006401,6400,train,T1105,c782ac7e69a53fc8fecb93621633953fb2f43e75b3e3b3417862092457411289
tram-006402,6401,train,T1027,662f434becbc64e568acd185687425abdd2bbd8683490aaae913289cc0f12467
tram-006403,6402,train,T1562.001,18534acb487176906498fe36226fb19d3e9549f05cff34c0ac2cd9207fce1560
tram-006404,6403,validation,T1053.005,d787b608f93eb90c96a2d135904b0bac1ddcfaaf698eb9afa4c515c383ae665f
tram-006405,6404,train,T1016,f86fb57873a372340e0a30aaea020a133214142fe2c5653d97f2c6531bc2899c
tram-006406,6405,train,T1547.001,a3ce05ddc1341e1499ea9414735adca66dd39477eac684fe97c36fef3be5b72d
tram-006407,6406,train,T1027,4ce7bbaa0d5ed45b436136bcf25d12cdf80b43502c67ba097b28afbb468cc11c
tram-006408,6407,train,T1016,c33be894de138f6f73b81294e66f8d99d12cc4c6a12351bab2fcebcd85b43695
tram-006409,6408,validation,T1140,a6747ef6cb14de618a26c62ca4de06e055fb46c1039204d2c4f68c3406e7f002
tram-006410,6409,train,T1190,9dad7fb44347345bab3e6280a1918ed0f61d080bd9d8c43ee0689726c0603925
tram-006411,6410,train,T1071.001,a08332960396c20513bf36b79eb59a22a3c33afdda9d92d09dd60fdf0bfbc52a
tram-006412,6411,train,T1027,69071b2015684dd590a35f749e987c3b398303bf2cb4a629e29467a4e7175c5e
tram-006413,6412,train,T1548.002,8de5ec2cfc8cb1e352057b748ca1df3c1601239d673f01db02fe633ca0def9b6
tram-006414,6413,train,T1055,398a909516a8a2fc2cf856b3fc92b175aba3c935f83c7fbe52523f5aca493327
tram-006415,6414,train,T1518.001,f5ff0746f95d14442078547aa8ca585a8dd5136bbe5f139258e7aeed34fba2a0
tram-006416,6415,train,T1041,326a50c163ce2a333342e5747e0382d131c86fff1a986a231e7ea0282e7a01fc
tram-006417,6416,train,T1090,bcbf79f39b7e42ad582dcbc21e6c242f99eb65cd0fd5934a2a95969d552a0d2e
tram-006418,6417,train,T1090,6be8272af7951e0af455f01ec47e9ad535b433ad606ee07977c2a234d309ec66
tram-006419,6418,train,T1570,f8d0f70266b1641561a807f2e66b941192735548286c61c45d8b82f48d6db808
tram-006420,6419,train,T1059.003,02eafe57707ae0814939313935205ad854559f279349ee62308e2ae699fcf4b0
tram-006421,6420,train,T1105,8f41004fe7b6e598f52ca82178a86ad00662efffcb494c6d229784180f227cbe
tram-006422,6421,train,T1105,1789f9fe7e5819ff8660a0cf67368af86b8c3c4850037a5dda68e435e05d7b47
tram-006423,6422,train,T1566.001,f87372b0af6e158d4c76e4cd8d8741c0c2ce77f0c2146bb4c8ad23ac6185614b
tram-006424,6423,train,T1082,42934735b15eefce2d890dba82ae81bbb02076c381960fc8179c61ca52765fed
tram-006425,6424,train,T1027,e3314f8f8e6520abf52279a7bee17a1898a8656172cda39a6b45071e1b11117c
tram-006426,6425,test,T1140,d3c88a561c841fee5cd20d52993f9f0c0b35e641ca3b38813f09c2a92b616fa2
tram-006427,6426,train,T1204.002,bd9ea6ef5e3103bcd72ed8cff034595382b3c02ce500173a8fb7058cc97f4d42
tram-006428,6427,train,T1071.001,03aa144a1b649fe75c4f5c2424685cdd0e63959e50db1bc45c0ed22361cac992
tram-006429,6428,train,T1033,7c3d5937d8d33cb3d80c3f459f869b375e555e3271f0149b8c8000167b19ca1c
tram-006430,6429,test,T1105,ee97d483c29b9bc5580873ef53eb548040acf4d677d9690ac4cd663a0ee29d71
tram-006431,6430,train,T1070.004,37c8a277573a0450e79917811bf379f1940a0a9eb9eeb09f20f90d997c5f878e
tram-006432,6431,train,T1090,f01e7e4864a7719d0488ca6cd620f25bc2d5754ff819a65af15068f069e0a6f0
tram-006433,6432,train,T1053.005,04c60f211ea0061d64a39b78c032c7bdb16bb92be1622866153ad892a92bf679
tram-006434,6433,train,T1083,998195940b6b6246fdb45028b20c5c4a18219b6d8620fd4e8385c50bbc3104da
tram-006435,6434,train,T1106,124dc3bd98751cb75416531541956b9d8e40a88b91fb2f12e17c94f25eaa0bdd
tram-006436,6435,validation,T1057,d63686299989a34ab219a07cca100d6e2b9346c81121e933a9d421cda06fc55f
tram-006437,6436,validation,T1570,4868cc773e24867f76b538865ca57e182b53bcd3ee5528f54d24d0196d98dcb0
tram-006438,6437,test,T1036.005,5dc6ad9b56d421fb2dc385617c076e82a0e3ce97076683ffba6aa0fda3da0a06
tram-006439,6438,train,T1036.005,cf8a7fe8e04c81c4a49c44954a4f7bdc6e03fb247e558acda4bac0f6f7784a1f
tram-006440,6439,train,T1070.004,fa9defca21bbc688c62da1b41c1524b1b5614174ccbf9855a048f3fbfaa3497f
tram-006441,6440,validation,T1562.001,a04eab2e18af5c266e3ae6faf953bd5d989d51966e8d2ce4af10cc6bfa262a10
tram-006442,6441,train,T1033,fc1d3c9545893ef0648639a1a4d2afdb429a3dd0fcfe4b618ff1615ed6696ea1
tram-006443,6442,train,T1056.001,394abda02e4e2ab1a5d09f6e75b1e448d66c1a84c44854d0dec430b7c787eeae
tram-006444,6443,test,T1047,e4dd9c316228663d755a688b327df279d73331cdeebe60dc55cdcafd02ca5ac6
tram-006445,6444,test,T1113,a50395d34b8eee4c7773af84593d33481f48ab26fe70da21d9c868478a09ec53
tram-006446,6445,train,T1057,ca38c61e011fcd51f75f5bcf238213f2ee6b9604e3e502bb7779014b86d0f85b
tram-006447,6446,train,T1090,635d219573d378a98e66ce1dbac67a1b2f1349f66b900a875ff7cbaa00c9036f
tram-006448,6447,train,T1564.001,059aa3f8a6e1956bb3a5562d6a3ca9982c89765894a685f9ccfab16c62adad29
tram-006449,6448,train,T1140,d63d1d35ce2fe4d78eb194b73389750b8666d5fea11a36e477b648c07b10445f
tram-006450,6449,validation,T1027,be1b499bd260a9e556f09abf1e9bb20a4353ed662d010d2dfbe2afae025ebc50
tram-006451,6450,train,T1105,cbf4357f7c51f41ab34e8dbb859f555a73872f9b0364d38b0ad4636028646347
tram-006452,6451,train,T1059.003,e8f99f48eff52bc254febd658f7cd4a6b07d10deb48d3ea8cbbb3a3d2f3e4a57
tram-006453,6452,train,T1570,66adb0eba70bfc30a1796e9667d7773deee769432ae481ca10ac8df6a6a533dd
tram-006454,6453,train,T1140,c13b5c2aae53df58a273c5ea6de86f396bbce4fdfa83480e9333decd98a62194
tram-006455,6454,train,T1071.001,bd72429bbfd1e6edbe63b6b1d0dfa0a81422175a1e8de4868cb68c95dd97cd4d
tram-006456,6455,train,T1053.005,4dd020c21f2b4082653646a47f36bce912c9ae4ad34bb6f1f84e1fa07960f3a4
tram-006457,6456,train,T1552.001,e4c3354293727b0a45c9e3ae1afaa14f49766db4c389ff02d5e06d399e370389
tram-006458,6457,train,T1082,7d248426c089c0e7e364f300730d41a4b9a8394c1fda082c117f5735af0ff4c4
tram-006459,6458,validation,T1105,995243ea2593652ed7b56373c3ebd55acafc901efbcdcd2193d1246eb064fb0e
tram-006460,6459,train,T1027,6b31fa3eb663ff735f66723409feaea35b59b6a9f059d06f7466cedbf5c30bf4
tram-006461,6460,train,T1016,b62b1e465e225dc75a070edd823f0013e709a566fd9df21f4ada118e6a40db0d
tram-006462,6461,train,T1027,6055e453cc321f635ee6572ba4f7aedad716091ee0fbf37b8f9b8431b4b50cff
tram-006463,6462,train,T1105,aea43d5a1fb08044f2a0bb1de384bbe857a4abbbcd7e9f4c64e9986747c2f5de
tram-006464,6463,train,T1055,210b045896e80c016298d45611bfab333f7be917136b00109ab93b576e7b48e8
tram-006465,6464,train,T1036.005,5fbc3c6193933ebe1e8d61fff446799035e59c4977af7bee26e9c31e6219ff85
tram-006466,6465,train,T1105,814916b8002cc01fab314ae097c82d861df4ac754ef3b935293f5d5e232a8f6d
tram-006467,6466,train,T1047,0ebbe574df8484f97ecfcb5bcc40c53165583e554e35883930296b55b0ed2bc1
tram-006468,6467,train,T1140,7d75c2abde4595bd73d0d027e50b9d6a787af401cf0bd10f27fecfbb09165180
tram-006469,6468,train,T1003.001,3990607a5e27afcca289b41576d6590407aa13fda92d54141c310f29427a2a1c
tram-006470,6469,train,T1552.001,6f581b51d050fe39dda9fcc40d91f062da3fa08e4fff6c2e2cf9d146d583cd50
tram-006471,6470,train,T1071.001,e7ff11037cf5dcb1e54b13c699d2bf5ba4c3a2f415772381157226bb728821b5
tram-006472,6471,train,T1547.001,1ff2b4722e970bbd71ec9dfe69dad8de756133b4d93ac42209144101ba96f7e5
tram-006473,6472,train,T1056.001,48a2e7d88f2b7bca7cc33b622ab739b9465191ae241868f7b9dd60b9b6b5a7aa
tram-006474,6473,train,T1105,c93971e0c6c668ce1be3445283b2071b5b6e051267d15237e530c168eb0af11f
tram-006475,6474,train,T1140,6053e0a26272750131a5163d815cc6d553319b423ab1317362aefc5fbec31b70
tram-006476,6475,validation,T1041,04de5deae3b704e226b87d024fec83f78209f0087ac9a303b0a9db9b546241d8
tram-006477,6476,train,T1059.003,1cb6c0e6ff168dd7016608366e89a522caca4fb7dafbb3751e6ea047411f2038
tram-006478,6477,train,T1027,2402e5eae9a9ee54ffe3ce77fcbbebcacc59413112eb32c2a54ff239a8f5be44
tram-006479,6478,test,T1090,f014ee7629c495251d9cd319e77b5b937a70524bea9adefe4e151c744df166ca
tram-006480,6479,train,T1113,354b0bbd1ffc91cb1d569f89f3b2ed144eb42ae4453400fefd4e31e238884c44
tram-006481,6480,train,T1106,66a886a4f2952e9bfbaaaa6de9f841928542541a935c1b6677f3a635643eca5e
tram-006482,6481,train,T1518.001,f91fceae6b806ae62f3ee0c355d6616c1481c38da62abc14f583ec57f433f0ba
tram-006483,6482,test,T1053.005,86c0fd7f625227c1d737e44df054c1b37d60288617a45c062107ac0aec5f888f
tram-006484,6483,train,T1070.004,93829fe4f2f5200b6afc769ad310378c4f970380398d52e8074cff8ef2d08676
tram-006485,6484,train,T1090,9e25252ff645e557752092bb0af64e3a52925fa607f6d94b0fe92593b7bbdda1
tram-006486,6485,test,T1090,d76e55c19c206ea9f11c0e97e47d30de6c2456a95befb2b4c78e8beae7f96c0f
tram-006487,6486,validation,T1082,e4d041c96c5d9e65d6923f49193050eae373cb83a0c5fbaa6153995b0fc605ad
tram-006488,6487,validation,T1574.002,a8d8027fab07628afca6b475cb7ae922ffd07633f3e580c81d3e2646337485ed
tram-006489,6488,train,T1036.005,c44bc71703bf046f3f23f55538600ef6be113f28a50fcc807da7307c75feb385
tram-006490,6489,train,T1074.001,5e696abf381e4e789181df48fff22602f8acd1709839eeb4d1cb0fe280a387e8
tram-006491,6490,train,T1027,fd830764b0eac1036bfcf8e56f766e48298657f1f93e9900d8dc648f7d004a44
tram-006492,6491,train,T1218.011,2d478137f79036363dda3e440033618f1e201edb2e8ab89737d10886e29888e4
tram-006493,6492,test,T1113,ddd51feed42e063b8edeede9dc8d6e65e0ddb82df09fb77d6f14a3e068e43e46
tram-006494,6493,train,T1055,b06ef67d4ca24c3c1a68807f663ad4250abf551843919d06d52726bfe62e5981
tram-006495,6494,validation,T1218.011,f456f012f78e2bc1a0ab8230a3863e5c5c0d25c07e9661b6daeb5468267dfdab
tram-006496,6495,train,T1547.001,f32aff15f37ffab35a54c53dfb15a6b6b59b62ed2d1ee2eb19185f5b7903286c
tram-006497,6496,train,T1106,f5398fc3275ccbc7b4c39dea5db20425c5cc3369c7d8ca905f7551e16b481418
tram-006498,6497,test,T1547.001,912b37fdda25d545339b6289399874e63648e295f26aba78455b7f17a811657a
tram-006499,6498,test,T1105,2f5fef3b34feb3c9c55a167f1f62ccb4c46039922bf981ff490b27ef7505a1a2
tram-006500,6499,train,T1041,44cb0fa81daba32db37820df132a06608284f15e133d436102b899241177ce42
tram-006501,6500,test,T1140,26a48106d23ab46ba3d92994ca99c9a8afebb396090f77aee276a7020889c21c
tram-006502,6501,validation,T1055,6128f84eee17d24c8ccebbac5990bbcb25b1278ade885c78d6865072bf0a6cba
tram-006503,6502,train,T1564.001,b64f6aa2cc1465ba6206a8abddadfe35a9d5657832361d216e6582d97947748e
tram-006504,6503,validation,T1055,395176f1d493241e78c9117c7d0bcf7304546e66869b244a70299e08d3f3dea0
tram-006505,6504,train,T1090,36d94817e6f017155675734d92ba52b85eb0d215e53957a527ab48bd5000b628
tram-006506,6505,train,T1027,ebb41913c462a6050b944c81d3e3b93fb5a89c1dd856b4ee35ba74ebc02045ba
tram-006507,6506,train,T1082,4704b7e9922bc79624e0394e71cb72939cb2d3879efd0eed8cdc60c6721e176f
tram-006508,6507,train,T1547.001,4397978e0f7aa9f4b42399cfe72925e0dd3b5d2254475a1c4b77e9dfbc86616f
tram-006509,6508,train,T1105,22aac0a77d779e45e9cd08715cf7d6fe6c514826ee8e71c4f141e14f316a4743
tram-006510,6509,train,T1033,b8b21db3ba0bb279056c87234da20e1d02da335e897d10487ae389a1177d8ed5
tram-006511,6510,train,T1055,614d1d2a5c337c2c57f7bcc38f4cc3f46f66e3b113494181fea74944c96ae531
tram-006512,6511,train,T1547.001,960a4d04a28a8e13be30adb69eb3a68a85658e3027b9904826e28e69c5d6e39d
tram-006513,6512,train,T1106,a6cbaeebc904549b06dc703bc2f8b34b002c22ca8e8dd0ec67b353f5e3d52088
tram-006514,6513,validation,T1082,01eeb789ba8277cb906870c84f98c569d947647f3f84dbfdada100f54e47e406
tram-006515,6514,train,T1140,cdce8eed9a964884c141c945c6de1195f3e0de55fceaa2c7b58fe5fa916dc256
tram-006516,6515,test,T1140,4c1fb617f18ff90ffaf88a03eda274bfb9650218167b21d29570065a3639d740
tram-006517,6516,train,T1140,cc842a9ecdb2957254fa3551a844504dc66dc19c7cc89ad00c75c51e0580575a
tram-006518,6517,train,T1078,fc7b284d17ad9b9f6f1c26d419429bffcf7eab085bf3c3a20c97dbd62e988bb0
tram-006519,6518,validation,T1105,f8ccfad0a3ea292ba720e19820e92fb1ddd743f6969076fa3c2aa2c8939ec07f
tram-006520,6519,train,T1016,8deb7c30c02b3986199a4dfa8bb6625b7891526aeb11b3b308a19fdd366aac17
tram-006521,6520,train,T1518.001,16ca67ed5b1d26ee0d69a1ebe5408082cb76901d69608248b79db0028b58e481
tram-006522,6521,validation,T1005,31299bbce668de4dfc4213f84ada33458fe340cd34b8097662758d2b7b5dc495
tram-006523,6522,test,T1055,9ff204afd401c008317f892a02074b9792b3ceddd13e081e3e8c1d79464f28f2
tram-006524,6523,train,T1057,b77b666b49df4ed13b53a5fde7c9e803e50a60a13bb67562914de36eacbb35cc
tram-006525,6524,train,T1012,b08b6d2139696b5c0ce23e83ff65964b63db706673689af1517889edee4085e6
tram-006526,6525,train,T1003.001,8b2ec03c5b3c242d101a77140096b41577c2489dd4ded95869ee79b588e45d86
tram-006527,6526,train,T1083,bf1d4c75745b2ae71f8f442bc72448a15b3373a73313bceb9af09d63d6f3f7b1
tram-006528,6527,train,T1113,c433b48f896ebf6c5a84b0e51a8cc0a1fc1d5fa233f1171bbab61a4e8715b751
tram-006529,6528,train,T1021.001,ce32f6788b55398b90e1d16b6b8181d5c2587f9715df2e34a5dd20a7cb4a5bc3
tram-006530,6529,train,T1071.001,0dca2d4abaf97a9fc8f989eec200e1ff7b362a24f10c4e0c9b33a6848900a44f
tram-006531,6530,train,T1053.005,518365ba80e338a259fca4019c256752e775d33f603dfc7b60d3455e306618c8
tram-006532,6531,validation,T1027,71bd152d0e725d6da8b56c69b067547fd0bc2f2315986de9b50c30b54e915695
tram-006533,6532,validation,T1071.001,ca4cfa29828887eb4c9486e362ab75cf653cea013bddda719a7de9493890a1ca
tram-006534,6533,train,T1140,270d551b5c2876d24ded5b3f7b968325accca5a59b285cd03c7fb840c18d9561
tram-006535,6534,train,T1547.001,f97ea41110e6dd09fa37b0f4fe4ca56044875f43c0368509fb3cf8f930393d49
tram-006536,6535,train,T1027,26d873a2d028e01f11d1bf1fc67498a79d6bb8bd4eb9049b1dd58fe8b8fd98bc
tram-006537,6536,train,T1204.002,9bdc4e2a18e8b52b25426ce1abc6b4553412506f528dbfef16387e5a406be60f
tram-006538,6537,test,T1070.004,9fd7983cb561e0aa8762e8842e2b5c9bafcf72347a92c0056e6e46b73b1bd013
tram-006539,6538,train,T1003.001,87a92cc11047f64a32dc3b8a53d07fac24b0461b828a52f06e46a71caaefb1ef
tram-006540,6539,train,T1033,21656124b64372a5be80823975111722d28ea6b2d9efb01da1dc89e1f658b892
tram-006541,6540,train,T1036.005,41ae2f256b57173460a07ae87c030e865d480a01cd47126e60cd787e3b3e0a64
tram-006542,6541,train,T1543.003,6e7a94921ebca1e548e0d2c1111d9365592e24dfbc70528d9f4f981e200763c4
tram-006543,6542,train,T1070.004,49d1b716b58ee4a555fb0ee57e0794e745f6c984dbce4a66240bd829fa649f74
tram-006544,6543,train,T1547.001,07fc8ffc24403c91b5541f454ab462adc86476a0145154ab3121c6b1fa20a4ef
tram-006545,6544,train,T1033,89f3dec3e2113d6994e655c5a25376eea0af74c7f3b2cb3403d68e5de3bc5b3f
tram-006546,6545,train,T1083,80cef49eadc3c4edc5c2e10a731b3767e9aff849a4be5da70d6b0cfd4e41b43e
tram-006547,6546,train,T1055,4a48429dc38aa385ccb88d8a9972aa7449e6f3f2784d096215fb59602c6028e0
tram-006548,6547,train,T1059.003,2e5b78dbe5ec77ca89674095b396b0bb3f3246bcd2aa870ebce183373236d295
tram-006549,6548,train,T1059.003,59f06be71bc213e9b336d5d7da9bcb52745d683ecc1e7fbabd545e3a996ee900
tram-006550,6549,train,T1570,6bde3e35b6746a033f5daf2e4956ce2e8b3bd38834381835b9331765e52d1830
tram-006551,6550,train,T1027,aa6d226907d8c8dc294cbade6af8838375147478749a82f5ce50c6b32931dc04
tram-006552,6551,train,T1082,2b5b0d448ea7ef90a52ba9c3583213fab878685666e90a88414500dd00031310
tram-006553,6552,train,T1106,9ce165b355f77ac3233f512ab031c82f1fa34c2753c611da7c7b1e1d807bacb5
tram-006554,6553,train,T1547.001,35dc3b88b6309ed42dd8d1524fd2a2f7ef043faed54c372ea7566e16dbe8890c
tram-006555,6554,train,T1053.005,3c9c312537cab5d1e775254db9d7052ba7a37cdb7fbb06a1534744d881dcf9dc
tram-006556,6555,train,T1083,a7fd93f51728be353bd81eb4fda397a1d71b1ba1329c90317be889dc1b8dd42a
tram-006557,6556,train,T1033,4172155edaaf6ab49661087b1c819dfa12b8556fd925304f71527e346018dbf9
tram-006558,6557,train,T1083,0a702da86e0b8e192726fc9ac51d09c802e3d8a9a4695878e831a00a2b6e368e
tram-006559,6558,train,T1055,1a56413c41894c2741d67e96744b13afed12ec3b558ebe12b0412b077dca6b72
tram-006560,6559,train,T1041,56833ab17c2baed4ee7a16c0f06275092f62029ceaaaa9987e6e74aca8ee3e60
tram-006561,6560,train,T1027,215a96206d93c8eb9680ab9da83c5b58cfda8dfa0df480f6491fac3f53cb2d05
tram-006562,6561,train,T1140,a7107679921c32cdc9a369210e7efd23158010abecea9105a8fcd497bfc3aea9
tram-006563,6562,validation,T1027,2c8eb6b81372a4bbd07f1c977e435293f07d96c37e7ae1a55419302fee1eacc8
tram-006564,6563,train,T1105,cfae79b2f3504683212f61e89ffd4a2746fe84ddbad867edff4e33549c82b06a
tram-006565,6564,train,T1027,9958c667842a7016025ba861d6f9f4b550ecd8a84a8fb545764c1b6bf2259cba
tram-006566,6565,train,T1053.005,51321119305e53e589bcf6d721d937b045d7269b725febe735a7fe95f4584e03
tram-006567,6566,train,T1190,cf362d2fbb4200bfd1bfea644e6f02b9772bef16e1c87e67a8b9123b8828aea6
tram-006568,6567,test,T1543.003,f6788a4417c86bb475927b4dbe903734aa50e2488c201c5f4aea5d93acaae850
tram-006569,6568,train,T1016,742437e4e1bf60d2670e502646f1096fbfadf8a9e0d88131f22aaea61e1eba89
tram-006570,6569,train,T1005,45df998c44d95e90c66cdbe8d71f67d8bbbe45f70cccf387101f10c81a3a8623
tram-006571,6570,train,T1027,65e713ae7573125d99bd49f314e1fb1ed1ec1a1afbc2f294abe59c54a90a23f7
tram-006572,6571,train,T1070.004,66630526fa812b8d0d43145d7639673d0708e1eca958df4a3774366a2212b0e4
tram-006573,6572,train,T1071.001,e81433b77faaf45e4adeaf71a4d6400819c8fdb7cb19d205ab0a5b87811f2d73
tram-006574,6573,train,T1090,9b5a26bea30d5c6733959a0182d3ccd659c7075eb454cf9280509ea76dabb9b3
tram-006575,6574,train,T1027,115da07ab7301122cb5958f6033e46d7a49d1d4a06d297d6dd6c2294bdf8f8e8
tram-006576,6575,train,T1090,a9def0eb7739545f779b303f54241a297842c9b08a34bf5a982494e4a386798f
tram-006577,6576,train,T1071.001,56c3668df472f26cd7b5fca4e4502762da186298aad1615f7bb1721f257cea15
tram-006578,6577,train,T1543.003,6278e96c8b240e8b3890cc214acc1b6c0825a4399056a1994b0e829a2b7abeee
tram-006579,6578,train,T1095,1b46b97884987c77842f0417c7c750a46e56c1ca3a82efdf162b3d984fa0d183
tram-006580,6579,train,T1082,1d5730e15ea389ce2b87429acf67ff1c34e351787b88f1d158a9325be1267593
tram-006581,6580,train,T1027,75a774fd1fca6a61463e015f5b4d5256c33f24d9d18546ed1d8c9fa7c8b42d49
tram-006582,6581,train,T1055,9e6f0c0a28dbfb7836705963b6f5943186656f9f0ef6bae512b9d29006757f37
tram-006583,6582,validation,T1105,15762847c6e08fa88cd8b35cfefa26691105cde0939acde45d6297b378e13fae
tram-006584,6583,train,T1027,6b089e39016c6f22934cb678adb952a3041739f5ea4bfd1e25f23c67f6c61e0a
tram-006585,6584,train,T1041,d6eb9c9988776d5367962b014cac5c6406d3feb62f23ebbcc7e34aec40de302e
tram-006586,6585,train,T1027,6a6efa5a30bab3c9ab52f1e917d05187e406a156614bd832c09fb88e7cda1936
tram-006587,6586,train,T1105,13686a421ac60a92d3d5d4a6415eadfde32a8948a4a57f2e4b0b394ffe576d14
tram-006588,6587,test,T1041,ddf343d5adb65dd5458e4d55759871035d7cf64f845c2555347498fc3287007b
tram-006589,6588,train,T1041,697621fea70ac69f2026ccca4b7d1b5576117e62f55152e7168676177b18e9b9
tram-006590,6589,train,T1016,38136ac8cf4421c116e563dd3e5f689675fb56af6cb34c24a6676b11176ceb9a
tram-006591,6590,train,T1027,549c4acfb0387c8cc5f370e6f768ec86f412b88f0f7b6353721133bcdbba9774
tram-006592,6591,train,T1547.001,0c179716b4e8fbd9a311932ed1193d1543c0ddec0dc5d71511b4095f138c8a28
tram-006593,6592,train,T1016,f78325fdc9751f3bb3e86de04928b2f27cd1507045b7d810ca6090fb18ddb6d0
tram-006594,6593,train,T1105,f0d276c1cc84871302ee54306f93e709a9f3ea2f13fa649545bfbc454dd9f73f
tram-006595,6594,test,T1071.001,e3a7da98a107f71916a4da1746b941cf284c8e5452e17682340665abd23a7524
tram-006596,6595,test,T1047,429909db1d9cb79fcb4aa3f95366e128c385f2efef90d0f2b595e100c9a0df51
tram-006597,6596,test,T1027,e569068535aba7c21a997c4e75da8146e84ba4c98b8aa149efeded2822aa6bca
tram-006598,6597,test,T1047,9e91a9a0795ebe41b6e9a1a1f83808d1f847876c71e6ade881f3b2bab0c01d28
tram-006599,6598,train,T1140,8c8249275b5b3ea38dddcc7d8ad90b36fae6a595a7f8f0f2b36998d45f8522fc
tram-006600,6599,train,T1070.004,3c29a7d10b3bddfaa3c05dc35eaa925be6bddc1948a845172f3bb9dee93d65d2
tram-006601,6600,train,T1112,452ddd2f02a08fee1203288228c9962676e737fecb4772e7bd8d5d6b6a5aa2a7
tram-006602,6601,train,T1071.001,0b81bdece4c933dda35787f3da67c9ff5f0a7effb5e7529e2fc5e3e9c13c1984
tram-006603,6602,train,T1106,6aaa48b95b28862499ab72421550085e5493a32489660dc9b8f2cf6e3e80a867
tram-006604,6603,train,T1041,d053122c84c4a454feb38511cfa61b35d7f2d9c0e74cf3ce83a131e07c78282c
tram-006605,6604,train,T1059.003,cbdcf97047a190c671455c2da3695f4071813346b1d1803b482de48c04ab3303
tram-006606,6605,train,T1027,9a7a26ae0581e3d3b0967bdc9ae91d1d32b1c3b1d807b4b3d460abb3cac1e8c0
tram-006607,6606,test,T1070.004,f4d8b623e3fe3a4855aa8185e235c09ae42424f91c53b947e9255e26ffc0722d
tram-006608,6607,train,T1564.001,b468f65ca206f17f2c78b5420e953d227616b8108796c60113dd85b33f97e439
tram-006609,6608,train,T1027,72546d049e933ff666f296d076844b090c4addd7c806e7989f2558cfc44dc7c0
tram-006610,6609,train,T1570,8381ba3259dd85b5ac513c765b92443a696a52c4213c3f5d161156cc1c58baed
tram-006611,6610,train,T1078,15703c8a2e59e0f420e0669b26d67d6e607b2a5f45306b38d396e6d1d5d89730
tram-006612,6611,train,T1566.001,18d3f91065c832e0007342724604d8edb23e508b25d925bdc423e5a2ed8bc71f
tram-006613,6612,train,T1070.004,f4ae58a37e3ac50a656d5e1a8d223e2a0f3ae5a35eaa842605582537c2022d77
tram-006614,6613,train,T1210,756daca316bff0ab08adc186bea08ee7ee13bc769dfcc441df0279b8835414bb
tram-006615,6614,train,T1059.003,cfa6694d51c0d0ab37df0202d28a9b887450581282bab7d7298ce474e01b2b9a
tram-006616,6615,test,T1566.001,6e96bdc38774d8a9cb6a42d0eb0ba8fe815844f4ca0685c0e2039184b40263b0
tram-006617,6616,train,T1057,b6e6d70c2643e3dddf23dd699add5401c3283e1aa4b5d1dc7539bf3af9975191
tram-006618,6617,train,T1071.001,9729880f210710a94f535082cca99b11a2784e7e1db5a5a24ac759aa145cf5cd
tram-006619,6618,train,T1090,9d4dc7459c87c2ec471246a2fb7a71c40ef4c1e1bc296334d0e36db326fe4d9c
tram-006620,6619,train,T1070.004,350f6bfc2c145b67032a6a25109600ed88bcfee12193fc3334cbdc25bf1fa865
tram-006621,6620,train,T1055,08bd62a9aafc0259d384cdd41066c5c99b99affce97c5d7486d3857d16f7fb44
tram-006622,6621,validation,T1105,4d2f5958771292dd492df5cd8e53d3718ac66cb800bfbdd3ef38b6b42b76c334
tram-006623,6622,train,T1106,cda38b8b1e33bd7e561caee5bde91ac2037244a12a18e601d004513b7111b327
tram-006624,6623,test,T1190,3a3c0291c7c7e78f5c9352a646d6695ddc5168e706f35ecf098b556cf88badd8
tram-006625,6624,validation,T1055,7ba509378e7a3a4976addcb1962bd88a338f01c2bf6ac9c49d643abb634900c1
tram-006626,6625,validation,T1113,cafdb52b7c7cb88eaa993d7d0b8e1dd840dfdd75f29a2c35402298e97be451dd
tram-006627,6626,train,T1047,478cdbfb41e4a0b39f994d0cb41bca948c155f8bd732467a01225a23be8583de
tram-006628,6627,test,T1033,391ee763ff89301e3ea01571b9fd97523327e368b6886887f0380458fbe847ad
tram-006629,6628,train,T1033,14702e2384ec01abc76202a918bd11f79e6f349412b488bba30dedd9b727ce2f
tram-006630,6629,train,T1083,07b4334ecc97e01bb055368e5090865e0908fae3038573a09531f7bad903a908
tram-006631,6630,train,T1140,0ad013456cb1f1aceaa05592426a26c030cebfc43e3a74137b9d128959c90f1b
tram-006632,6631,train,T1027,3a48754de31f567f99b347d65a8075cc345a63ed930dfb119b9bad9391e5ec31
