sample_id,source_index,split,label,text_sha256
fgat-009985,9984,train,T1613,3341226afd96b84ccf7b5b6651fdce4b1593231f0472acbb02153e9917a4dda9
fgat-009986,9985,train,T1059.004,8116a7ff111043caf903c5afdb7789a902cce03940dbd89ce4ba09d289633b1a
fgat-009987,9986,train,T1611,567e20585ee9bc50e6bb3ab7a3b381b74a62f09a45dbd2a689a3bd48cd8ab437
fgat-009988,9987,validation,T1068,e3b2d7dc579d6cfc3769ebbc060d7d42704dad42230ee5f1c3a92df8e4fcffcd
fgat-009989,9988,train,T1496.001,780003ddfa81e740198ca323926336acd376c1b20735c382f8b7b7090a5b91f5
fgat-009990,9989,train,T1133,783ed246156df629ac753597c07a41c97edad9845dcf48fbdd3d492449e6f799
fgat-009991,9990,train,T1609,993e3eb160ee6a46ebf351864084189733b72b33330bd52beaa68f0ce9a16f96
fgat-009992,9991,train,T1056.001,93491a840829a2517545953d95321272ef0e5602070aaadea4c219eb09325310
fgat-009993,9992,validation,T1056.004,6355cab159011a2c94494752bccebff55ba1d0e9586d9ba955738896f99304e7
fgat-009994,9993,train,T1056.004,6a3b69f827884e3f0cf9ea1e5e057289ca4bd5df59b26f8ef66cfc6ed0758b59
fgat-009995,9994,train,T1654,a01bac4745c79ae2eeb9bc1c3e2bfa46f9887b51caf7adc551ccbd2511873fae
fgat-009996,9995,train,T1059.009,3e3018da202d01434796d3297f94927f15e50b4cc4ca86375dfb93fd73bd76d6
fgat-009997,9996,train,T1562.009,ec5a435bf2736aa098cc60328db4a261eb7d110b8b8d7731e59cb5cd825d5c46
fgat-009998,9997,test,T1106,e3280aeaa57309abc309ac4388bddf5ca6c8c929689eb1ea64ede12cc0470434
fgat-009999,9998,train,T1059.003,ebae123cbd4c957ec8879125533020d87ecd1d56155e29887e2909e8ab802409
fgat-010000,9999,test,T1518,22522dc9ecba43e077cf8e631aac25830e64edac75b768b1a86fb8d45d35315f
fgat-010001,10000,train,T1053.005,c858c5b2ce91957b956b91cbe3e66b87a4ca1ea1bd12bcef3e6e77c89b171390
fgat-010002,10001,validation,T1573.001,481a87243a3cd8d5cd11df8095ef9dcc34bc53a2b0dcf0c0bfd5bcb3b4054940
fgat-010003,10002,train,T1027.013,ac39f027d8244ae7db1932a6a403d57130b357265ab8364fef3419617e81bd6d
fgat-010004,10003,train,T1070.004,114c35657fbada1188858b5f878af445032fa1b16029becb7d5aca506d95d629
fgat-010005,10004,validation,T1033,2ff6ce172c6843b8d8fa214dd4bd2b0694b9aaac9ae3ecb87dc7a8328c221521
fgat-010006,10005,train,T1082,19c81e5775f13a4338be924b8329304335ff9e6dfe7a23de6057cbbdb76624ce
fgat-010007,10006,train,T1113,d54b0ffcf906adc739147cde456d96646e6a442ef9f78160f0b2aef91faede99
fgat-010008,10007,train,T1041,073c3ded2ee411e2d99953a4545bd7dfb763b5108c7486b88ed1e321bc4253ee
fgat-010009,10008,test,T1564.003,7b503e3fa780447c68a9e123eed6c4a65508f3265d68e3de47d003845483086a
fgat-010010,10009,train,T1016,fd6336fc0e1cfcd23243829ea37ae35c15f1ffbcfe493f7e19c428bcd036e4b9
fgat-010011,10010,test,T1057,e8cc6a6ee46e270f17a6f9ade7c11ef1c0953b87e053ef85eba6bdad8b73b892
fgat-010012,10011,train,T1010,f0148cb05445bdbbb48081c2b9aca5d4126f64459dd7eae528892a24cd598632
fgat-010013,10012,test,T1083,23c781d4c56e23571ac784a7bd33dd93f6593b0b5b9db73f000e6dd6bb60c4ae
fgat-010014,10013,train,T1007,722ad1a47bee6951d420843d56021b83e5b62728e18aafb2d39737da4c580385
fgat-010015,10014,train,T1489,2a533b8a8d2fbcc1b4e2eba19011a4c9e696133bdda1088c04c5a513782ed2ad
fgat-010016,10015,train,T1105,3627659fc44fbb51fa717168171d62b1183264717a6f25f94cee7323e667b1bd
fgat-010017,10016,train,T1027.002,853ce9312505a8173aecf536666cc4122ca58a41e519493938e0d7341fde408a
fgat-010018,10017,train,T1574,0a363180f4b925c41221c90a615896aa7bef6c1d758163263fbd4d86aeb44e16
fgat-010019,10018,train,T1070.001,6d6f4fb368ef16c7606e3cb7490a674a3ed70929bf829c8658bffb79263cefa9
fgat-010020,10019,test,T1134.005,ffb56b944f90515a03b202ca4cab4b12ba4f944026b1cb525f0d7c563240b6dc
fgat-010021,10020,train,T1036.003,668f268ec85c753603275300109efc63d5bea2d4512a9183fdeb09c09e391ba2
fgat-010022,10021,test,T1098,4404521868390b5cad68888e461ab666efa7fe84f3b2a4e2e1b3ddd3d3c1919b
fgat-010023,10022,train,T1003.001,94f8208e48755426270149e1874cfc4283fdb6c0481bfda0c9c4892fa45536a5
fgat-010024,10023,validation,T1134,2c51e1bb64c5bd01bdf4d73a131e20041566b277c17f3e60a6a9c963d33baf82
fgat-010025,10024,train,T1221,445419b8afc62d53fa0501e9f7b46cfd3f42cb47f0c96c879a78eccb3b52f60b
fgat-010026,10025,train,T1562.010,0c87ffa7c4ce4763661d5c4cc444cf03a802bc344105d455c9a1d49d7f7e8937
fgat-010027,10026,train,T1548.005,ab9cc911f49f3026abb3b53b7ff26a20413a1e57a0c37aaa83c0159337f224f2
fgat-010028,10027,train,T1055.014,260b5c2e9d93308e10e44c945a78fb6e5807758535348d8775450c7b8cc5c2aa
fgat-010029,10028,train,T1546.011,1b8f59f8ddd86b0b70299903dcae308560f1bdad2f53dc9a0cd53c4d884a7157
fgat-010030,10029,train,T1055.013,95f7e118047a82530c08ad687d0e681606c0e7a19cb0e313bd04c964d065645a
fgat-010031,10030,train,T1055.012,f3c04aa7342bf632fbde402f92565525a79b1cdb72d91fcb479a3ebce094a86d
fgat-010032,10031,train,T1562.002,ae9b62727b875ed8d73ed61a0a2fd58027022c7ff49ad8b9acb5ce170c15dcd8
fgat-010033,10032,train,T1564.007,fad93c69c15da0081908579ffad065b9d2f8accbceea49da7155aacbd03486d4
fgat-010034,10033,train,T1036.006,97e77b2293428e6324f1778bf5b89b906a0241b38efb293e3469da801224fe6c
fgat-010035,10034,test,T1528,4d4a2dc141dcdf2e15856059310da2887375bf9db5ee8040f34043b357379cd0
fgat-010036,10035,train,T1574.008,df2db563aeba5b73ab3a07ae18d94d740fea1419913aa748e5086099ed439b2d
fgat-010037,10036,train,T1095,eee323d649b40812751698d918e237366f8e2bacf653e59fbbcc13d135ec8f3d
fgat-010038,10037,train,T1547.006,3f853b181af9d03a574cd8f0f3bce037e3d4fcfa9f076917e4f46fb2eaf93287
fgat-010039,10038,train,T1601.001,54aee5ba9b30b263c77a27c6d873344f854a3170a677eefd07244edddda9de9b
fgat-010040,10039,train,T1059.003,373f37d14569cdfd3b90bfdbdde06cde20c0daed8e45d59598898a3c93188cd9
fgat-010041,10040,train,T1550.001,555a795937f79505b906c5b58604dae1ca1404ae59ca5c76c8524c61f113d179
fgat-010042,10041,train,T1543.003,2c2a8382466a975c689327370dbeadadf629ebf5d6a97cdaf72fed30f0403952
fgat-010043,10042,train,T1036.007,7c0f5a548c88f325447c4e15e32d7e8ab7d7ed1de030766f4265ee0b56357667
fgat-010044,10043,train,T1548.003,09f764dbc5ddadb0217f66517dcf932892f99232923cfdb6c36aa2554c42f180
fgat-010045,10044,train,T1072,1e31484989c2e65732389b377de8caf0bacfd93614ca6386f9f31e7ff614c846
fgat-010046,10045,train,T1548.001,61a70d6355f76d2c693e532c8e9905118b025964c72177aaa3d561b67269e88a
fgat-010047,10046,train,T1560.001,813993a266d1791e960af6d6a07a5ae071035507c22c73e7d8345bd89a5e872c
fgat-010048,10047,train,T1059.002,2b7c51ac81e65a879576397147af1e2f3ba69e8f3cfb768c08912513a3ab2a02
fgat-010049,10048,train,T1203,59be029999730b0509d5c5aeecc3186219dd75d3403c3d695e5aa4774d9dd14a
fgat-010050,10049,train,T1114.003,4ca7be6017711227c986e97c631ad8f2caea21254a2add4d99249d619dfd3db1
fgat-010051,10050,train,T1021.002,16ff84215e5c1087b9bb9e83cc3416cca5506be8a96891cd6ee050a88bd59eb8
fgat-010052,10051,train,T1573.001,caa2bdef93aa1ae4e0189b4a6178d882144e426240ffe84b3072cc3d0a97b738
fgat-010053,10052,train,T1048,cbbd91b3be367f35d7d29300452e72b10fa3c368518770164df42d8098218097
fgat-010054,10053,train,T1112,22954a3674432ab20074729017511c83d0892c3c9068353b14f7a57750d6c8bc
fgat-010055,10054,train,T1134,b5020e5f018875512f6b0bee804afa7392250477202a0ba187c1e490af6ec4fa
fgat-010056,10055,train,T1083,2d21d1a556c79514e2dcc36a3384213ffc5afbb46382765ac6f8fecb5e6339eb
fgat-010057,10056,train,T1070.001,84afb362c642e96aa92051230cc7734578c51ef3bfe8d2b8a86377416383465e
fgat-010058,10057,train,T1070.004,fbc99dec5fb784d223c3b1fd136abfa3e8ff2e56c554aaeaf4f3c8292d1e1b59
fgat-010059,10058,train,T1105,d244c86c6e078053028ba018b013f1412a8b7aa98a6af0b5eacba7f36c9244c9
fgat-010060,10059,validation,T1129,7afaf49039ab68cf2b7dd59f9ac7adef7e5c369f3051c0097bc038a8ee750efd
fgat-010061,10060,train,T1057,c67499b73f12dbdd489cb231d35f159c541717beb839f2e9c6b9ab605c876aa3
fgat-010062,10061,train,T1007,006236ffbd0e466db9a4993679f9326e7489ea6b2d7621921d936e50f49b2cef
fgat-010063,10062,test,T1005,87f360d2287794bde5d5244a6c029438a809ff1815ddc55d2afe4ec325dd8ba7
fgat-010064,10063,train,T1016,d3e7ecb4e541f183f5f12cad0110851849f9ea97d951617d32c7d73da05a2c3d
fgat-010065,10064,train,T1082,9d2773ab2b7c66bf745f36a348ddac7fe5cdde44cc550753c1655e894303c952
fgat-010066,10065,train,T1012,db0c09fb3228f7b2fb2a1838b84a7c5a861d821322765787e2844c027ef6de2c
fgat-010067,10066,train,T1543.003,ed543fcd4f15d4d313c3c85a96425ea92d4503df7d2101dbe609b07d3ed163ef
fgat-010068,10067,train,T1113,68fac54e4215a53e2a92eea47f1ca337a051060633c5fa9995dc63aa93140081
fgat-010069,10068,train,T1027,3d7c2209c34060d6552bbe9c351db97c3ef4bd10ea4b877f475c21ecf13d877b
fgat-010070,10069,train,T1569.002,6980fc26bc9e174485d71a8b28730572f58802b3c581809a8c518d81db49fcf7
fgat-010071,10070,train,T1112,201fb98ab0bccd1dcb773a9f8853886f99d9c13d790ca86c85d2c9fd5dbc9019
fgat-010072,10071,train,T1027.013,9068a4dca2c15fa904203918c967c2969045972c78fe4ef5d8097d580fa93c62
fgat-010073,10072,train,T1007,eaa37f527679722541c38bf02e7972e49bf04d27b036bca5ef9def7853187471
fgat-010074,10073,train,T1055,fe33126de3177603af6a578df78a6e27d44b5fac2185b96feda454144ff4ea66
fgat-010075,10074,train,T1140,778d9139c458bf1dd876c59e715897ee129a43cc8cfb029a2d6183efb7a3cb80
fgat-010076,10075,train,T1070.004,74c817edc9b61fb3e995ac0bd06526286080103b1ee199aa4b6fdecdb51c387a
fgat-010077,10076,validation,T1105,36730f17ef0dbaafbf9ea98dda646241db0f7e36a2660e4cfd7c0f76733d225a
fgat-010078,10077,train,T1027.002,a6b0e63dc1417c5b2711903765c27456e5e95b6e3f147d55079159f20522d6ea
fgat-010079,10078,train,T1106,9c3ee715028aa44ae084f77c594494b6d0c9ea3c01b4ecc2f9a5829f33025df2
fgat-010080,10079,train,T1569.002,8f87d8548201357d7851f0e38cc3e1910276f1ffcc516f2e0d4115e9023348b1
fgat-010081,10080,train,T1113,ce9e0cc20351be8453055abc285c56b0fd50e5037fc50ce053a054ccc8dc081d
fgat-010082,10081,train,T1071.001,b8aa2fafdc599f09feba168e865660c2cfd15dc2f5eddfd6c55e656c181f9a5a
fgat-010083,10082,train,T1574.002,44e7674742d0e2bf6821b71eb6112983850babd97d7a46b03e65538390304183
fgat-010084,10083,train,T1112,62583ac6d8ff8d6308a168200891e5bb95329ec32acf0b9e8836c5ecea39308e
fgat-010085,10084,train,T1559,4c3d1d4b9e7f8e2fa76256d52f1aa512c3651b7fea415aae76704ec2202db37f
fgat-010086,10085,train,T1087.001,7edb514e24ba4af072d822bdc2e8c6d2d40fdba204bfbf20191249fa1588bd1d
fgat-010087,10086,train,T1106,b376a214acd48f50da2910037f262ab1a5fe8ee61ea3435538007c68a71b09e7
fgat-010088,10087,train,T1078.001,e6e78545233da03f3fe9817459a2a05a3382cf45f49779eee39f9e7ee17ba332
fgat-010089,10088,train,T1573.001,ccccd96d54a01240413631b34873ff7bc13954492653e93a3cbc4d4afec28c97
fgat-010090,10089,test,T1095,73eae51f44f0f27d15c2b799f39cd463f2eb5d9b25044ec832ace46a18b01913
fgat-010091,10090,train,T1546.012,b59d6f777331522537d6ff3128966d028f919ab060305c656b32c7de3f49d55f
fgat-010092,10091,train,T1546.012,eb34ca446c25040e6df7c896d4b00fd4974d776ca65cc1baad2a2fbdb9b2f139
fgat-010093,10092,validation,T1546.012,db263a40485c9941029a97a345d9151871fac86bfbcadeb4fb5f3918866caf9b
fgat-010094,10093,train,T1546.012,c4545fbcd86e50f0f847f28d2b7caeca9648ca489293a56635dac0362903ef72
fgat-010095,10094,train,T1505.004,01747b5766715d85a88d747abac47b2c23b0ef44959a4c53c4450cfae47388ca
fgat-010096,10095,train,T1505.004,7f032a761e5bbfc0a0c1bee9e5c05e763fbaeeb5fc9ae2f4bef90d74070c19d8
fgat-010097,10096,train,T1505.004,7ca5a9882c46353dab5c001958782f5486ccdba52339cf98723ca791e6ed6086
fgat-010098,10097,train,T1505.004,1523ebda22d5f950e40c1cfbd9b4c851dec57bd1191ee440b638eeefe2b75ce3
fgat-010099,10098,train,T1114.001,7ea11d8c7001892918851039b23cf1013de5e0f12b4da9eab4c77e0ba24e0769
fgat-010100,10099,train,T1053.005,2b32ca18dad20bc64af61a94a70098d1e744d2ca9cea36550263e7353c8dd410
fgat-010101,10100,train,T1564.003,54e5ed835a1691c2d8ae04c1629c7a850ac6f338450b3a4ec50716f0d81bc624
fgat-010102,10101,train,T1106,6f743938d04e028038497230d6663144d22b4c477e229adc1b73437c93bdbf6c
fgat-010103,10102,train,T1105,3e45c3e0235afcf2dd86fdcbc6cd3fe8682e3d48298b0ae6e39d1a563991fd47
fgat-010104,10103,train,T1574.014,4433f691cb55e867e78830bb12579d5b8fe496b567e4e9403bc7c34649c22376
fgat-010105,10104,train,T1543,9d79f8a3583e9f83380e3d796338cd108c631ea9f9eea5e12b4975e47ddbf2d8
fgat-010106,10105,train,T1082,8d9b8cb23eeadabfeff6564dcfdc9b06a449eaf8c38549b323c308d4a344eb00
fgat-010107,10106,train,T1047,f3f0132de1e485128ec9af3b0c6968cebd4fd62cdb9ed56bf2e4610b62dffd5c
fgat-010108,10107,train,T1071.003,6b38c111b9fcc1bf649a59a26c75c818177a866e970dfd40fa26f0f268d29ff8
fgat-010109,10108,train,T1562.001,912067ac2d1fe3b4dfc717f5c9c726b2d656e0b180d67bd65a81a564f5df6244
fgat-010110,10109,train,T1588.002,bf545ac07117dea4941fbacac322830cc34730d6d6fd955e4604b505f2b263d1
fgat-010111,10110,train,T1105,3639678261447bde280147d157e3073be5c534eee1215f73b05d9365d2958286
fgat-010112,10111,train,T1069.002,390367bf91592c1fb3004b96ddd956b6a18883602519c6bf36544a49125c0b3b
fgat-010113,10112,train,T1190,c8f5ebf789480c4db5a840ff7413866bcfe77ae02ecc0433db7f9f4e26b9b701
fgat-010114,10113,train,T1036.005,6eadb182df8b2b9057541e55c1e30d1405e99661c5fc0a5ecc55700ebe956117
fgat-010115,10114,train,T1569.002,cdc4147a8c2bcca1398e3176aeaf7acb0617424d73de30384801fea1fdfe6f64
fgat-010116,10115,train,T1087.002,cac39f526b0c90cc8cfa0bb16c28569bfb23b3bbbb20dc80ff0ca35655396cb0
fgat-010117,10116,train,T1074,a06f6fdf5c0290eda07fc45ef237256c9ec6932d244bff0d61a507e66beb78b4
fgat-010118,10117,validation,T1657,b443fa202b9659e96b1ecb0de84e3e96065402eb71375bf342af8df559f288bf
fgat-010119,10118,train,T1070.004,034993d39cbcb3854a98df299514e3496dc811e84a5784aa43e57626b7f20906
fgat-010120,10119,test,T1560.001,71ce9785f1ed082470097493bf2f04f975a7012b5244011734b859686832c368
fgat-010121,10120,validation,T1219,718be6118bc943b7df1488dca459b38139788d83d79f3806ea42889655235121
fgat-010122,10121,train,T1486,da7ca262a980b6c8dd6537bba93c793f4c408814590b44a19549388b4f3d2055
fgat-010123,10122,test,T1135,8fc928aa056ec16e4ecb433a68cc9c193cf829369e3b4c124d1469679f129d2c
fgat-010124,10123,train,T1537,958d3460b6050340b31fb810576878666922a2412f4dea104a0ffbb193994577
fgat-010125,10124,train,T1046,12053e61e92ee0587a0a12bc4839c2938f6286b4ff020e0284dfc8b3def1d9ea
fgat-010126,10125,train,T1021.001,a40aec66952610a9a7942aed0a3f6cb1424b23485a8983de624cd2f7aafaab3d
fgat-010127,10126,train,T1049,63262b40564901221e07918af2ec12dc772bdf93c12972950312cf03fbf4bc72
fgat-010128,10127,validation,T1047,3cece7228581e1172b672d01fb6307e750d0f849d742de6b974832d468883f6f
fgat-010129,10128,train,T1570,7a81f6119f42d41e59ebac5cc6ca67fb9cf41c29d0ba4841f5922b806e898ca9
fgat-010130,10129,train,T1059.003,855b18e20ab4057c67650f00941bf894567b383042ff07b0baf1e4f52fa814f1
fgat-010131,10130,validation,T1078,5169f41d5da502fbbb1550cc3f61efeaa6ad9b2707f56ac64b054add736ffa9f
fgat-010132,10131,train,T1566,1c7718a1930a9f5070b60ef33a41c953df19f40ee399764ef682f244886ff671
fgat-010133,10132,train,T1071,fc78680b779139c60c3625080b8161b84666e13b40c808459d318bc02312b63d
fgat-010134,10133,validation,T1566,115b2c3ae73c5e993184c5a7eccfc1c10c499bd82d53adad7057a43a6208e848
fgat-010135,10134,train,T1490,bc5eeed65157f4bf5135d7dcd806912a8a6264883c5dbb726bbdad2d616f248a
fgat-010136,10135,train,T1082,6971e2cfc3068969dca8626ebeb290b8b1f2b73fbb4bbe12b25faa7ecd9f9a56
fgat-010137,10136,train,T1486,bf5fa577637551c3df0c91cba16eb1b21662b32b8fcd6d37427ae2a1bde8310c
fgat-010138,10137,train,T1120,3cd8d7bf1f19ad73d9f360d33320de7438edac62ccc179c90578d8f80933567b
fgat-010139,10138,validation,T1489,3b3b14ac5d95db41b8f098bd953d147a9ad145515bae8234402dbdae4a3e46c4
fgat-010140,10139,train,T1570,696bca42053d6678d1484dd22f122bd4ce1a8848fc3baaf0f3ec00824f2a20e5
fgat-010141,10140,train,T1083,04d6714e0efe1fcb3f8ba8bf477ca43e4436410c25053c0c5baae31b095f880e
fgat-010142,10141,train,T1140,dc2cf4ceed811b28b37b8bed74416f9353cae48afd7af31fe8bc490668666306
fgat-010143,10142,train,T1106,c36ee647cace99291d52bdb17f5214d5c1e4d57f7694bb9eed213e1034e5e5ee
fgat-010144,10143,train,T1057,cde51d7507cd6a322014c33ed4c26aae30eb17308aa9c80e26f3be87c880f2d7
fgat-010145,10144,test,T1652,acc8f5830192db3718110776f0f91f3b85b95bde0129ec78e1d77666bbd3bbc7
fgat-010146,10145,train,T1491.001,e2f67a213ff50734b0c31b2bf14ead034a0f620c753d584520cf7c3844e80e96
fgat-010147,10146,train,T1135,06f5d224fe65f71a85595464fb4331d5683590df637e03cedb9219c859283740
fgat-010148,10147,train,T1047,642fb90c2ef0c3b26fd17341a0c739d7a973ff9a0c9014486ddc78885c50c8d5
fgat-010149,10148,train,T1590.005,c94b114118c8323bca15f4bfc479c2f4a2f79f85ed2f2ca38e611507d62e7994
fgat-010150,10149,validation,T1559,6ed572549b743cbc7c026e68664acc61ab167f6b355402f9f54dc11a4dd6c3e5
fgat-010151,10150,train,T1559,d4320ff4ca91df63714a2926a97259ca4c154ed01ec09b82d63526cd35431f6b
fgat-010152,10151,train,T1559,788554a65f8f6d22afd9756f5ce608a42481e1d770e89f10aeee8c55ee9cba1c
fgat-010153,10152,test,T1070.004,5356cca762937636543387139acd222d62f470d79371a5cb964aeda2699d95cc
fgat-010154,10153,validation,T1070,8763617baf679f6b390b7528e8373fd095e7beb50108a199e97441f5ab2997c2
fgat-010155,10154,train,T1070.009,249b09b8d358fe26c46ab22846b9ce25b58da2615abdfcee5b3f6bdc5ce3ade8
fgat-010156,10155,train,T1570,f958707c0a57efad420d36b175df215a46a0c88641f3da2d262d0d02c4711374
fgat-010157,10156,validation,T1005,3ef27e19f5c61301d2ef97d0c4b25948a4001c8c7810dfd06aa78e2a01c502b7
fgat-010158,10157,train,T1057,47a2b9bd1a865b9e2f9f5ab5a8223d1917aedf612d0fce2fe58d6ab1a31a89d3
fgat-010159,10158,train,T1112,1cd4ea37d0cfa2f06b4c9cace806ffa8d5112f14e60a6d147d98e7784bf93d95
fgat-010160,10159,test,T1059.001,d0addd7b12f20f7c186079c143298496662964a88e73876dc4165e6a61709447
fgat-010161,10160,train,T1059.005,149d505281ba7cf17ca258ddd1ae71e06fa68878a3bd12fc5e07462cc431e44b
fgat-010162,10161,train,T1059.003,25b0b4f09dccd3ad29d4e94d42914a88202afd9bc4ac488cea137ed00b50edff
fgat-010163,10162,train,T1071.001,be5062d346ad656f4a13ff44445743d4affba119e2018cf40acfabd935e28f24
fgat-010164,10163,train,T1027.013,f9235f1f711dba4c4e70b1c7c85b5d9d8a1fa2c4e10d1b38926bcaee5383e65f
fgat-010165,10164,train,T1041,36a7d16eac70cea9dae49908b792177477c367bf434bf43966bae697ed710c96
fgat-010166,10165,train,T1569.002,a0a3c457ecec2907a0f6d5827cc1a0d4755f7fd8281df8cfe9cc0d4ae317491f
fgat-010167,10166,train,T1497.003,2fca67f3155af39f1f75415cddeb5cd090e3d5878ba7b25999c63488c8259596
fgat-010168,10167,train,T1505.004,4150d72a92a0fa346c9f60c667c56066091f9724c5d2024f402f04ff7b9c50ed
fgat-010169,10168,test,T1053.005,4158a673133c8b6fb82966e61e0c0390a1276973b0debebca35c68d05a1b1b2e
fgat-010170,10169,train,T1055.012,b8a7780201432c905104a7a2d926849b347b6b28724dcd378a5c6729902736d5
fgat-010171,10170,train,T1027,b2c70ae8c9ed5aea2991c32c7f42be67e044f8b6d22677cf9f2ff2f3f7f07f00
fgat-010172,10171,train,T1140,ab64226f7b63f4bf319d247704cf0fb66decf97b4b7f2658af049eb9b07e3e5b
fgat-010173,10172,train,T1666,cb6d4340e0ed4c706bcdd67b7827140da8ff73b6d13f68bb035f48d864e69dbf
fgat-010174,10173,train,T1036.005,5995948f21f8681c95b0ab740786fc4dd871b884d38d8f688e70a934e959ef17
fgat-010175,10174,train,T1005,79b526c17e9c9a7d2d3f1f2fa5c52a6ecc63edd756f066c94b2296bef540514d
fgat-010176,10175,validation,T1070.004,9b80572b648eb39bc563812bd18a27db8cb92576fd5034783c8601f45f407c49
fgat-010177,10176,train,T1560.001,ec0399fe52e865311b1251269d0774b9926e8cfffc77618314d9361d2cfcb33e
fgat-010178,10177,train,T1552.002,cd737622a21523767646d7b10cfdb3d7bc78648ac189cc54d39f7c866cbfa0cb
fgat-010179,10178,train,T1027.010,6a4a75b1763ed4c361d1fe677f55c2cbe04e1213050567744e670d58d2e2b06c
fgat-010180,10179,train,T1071.001,f4621398dbf5771b794a7f8b99842895636448cf513eff7c6aa2bf4d9419f329
fgat-010181,10180,test,T1140,76473cf06d48febb78d794e4269ae04c594f81becca69527d526071d30cbbc9f
fgat-010182,10181,train,T1620,b67d5fcb71e8e6760d29091a94854fe9800252ce123edb8785b568386e6c2ed9
fgat-010183,10182,validation,T1505.004,04d58f4aa3c0f9a4964db479eb863be0d8b1f72a0f419ca0a34719d0c60f67c8
fgat-010184,10183,train,T1003.004,ef5476e3b8b6291f33d9fd736653a478af11b0fa6a3f3ab245261c865ba2f530
fgat-010185,10184,train,T1003.002,39592d104e7614f53495a63ffa24d212ff080b761331a530c1755ca622731ad5
fgat-010186,10185,train,T1041,7de1ac77d09d883d5b9c2a6ca443e9fd59046388e1e25f1d90355c02f9e60a5e
fgat-010187,10186,train,T1518.001,8282a996195e11001ce111d61a2c3be8312ca4496b2712f9cc5a14ac964cd65c
fgat-010188,10187,train,T1055.012,5086f29d250af7a521ed99863adbd0f524f574d541a96341367b33a1a048727d
fgat-010189,10188,train,T1218.007,44e4bc4b497634b6e0718f52971b71820a05e2155a4c42959200954d07897972
fgat-010190,10189,train,T1087.002,9909dc4074ed4f4dd7d44771229809d9ef55a88ffaec554f38bd8673f3962426
fgat-010191,10190,train,T1185,403cea084f2e61f5ef29a251395c70d5c5f11497c0de276e71f5912c900dcd5d
fgat-010192,10191,validation,T1218.007,2253ad98fde78c6dbf40a661f07313e3675d3e24085a659a8485e00747b98044
fgat-010193,10192,test,T1566.001,a6b34278b80dea511c56920d75f30c410c1f45ac95899a21fa291981ac82c7f2
fgat-010194,10193,test,T1204.002,0d9df7c6a542ecdb607faadfb3ce3b0be812fb55d26cee0e4e8e4c062d299792
fgat-010195,10194,train,T1106,3285e900a944a6f53d61b59c4f41f9afe7be4cf5d1a748b8809de94a9ec2013d
fgat-010196,10195,train,T1189,ae59784a71944ba1c25488452e55c4ed2c68101ffaf509ebaf770f67b3ad07c6
fgat-010197,10196,train,T1053.005,18385c3aef8462833544eabf52d72a699ede70a0739eb7831f820278c86e9bf2
fgat-010198,10197,train,T1027.003,51874cb79870114d544044a2461d65d514a3d78ef4b8bc51ef68201879217e16
fgat-010199,10198,train,T1027.009,7ad765a057757e650bd12c3c078254dc97faf53944b2f0fed608caccc663f9bc
fgat-010200,10199,train,T1547.001,84371e0595164921ae45dd9159b0b5ed9910d449eb8b7c14554014c1ad211e7c
fgat-010201,10200,train,T1048.002,89099fdcd515d6065ec6f98d18b6a4c31581af08bc254190900bc3aa44991459
fgat-010202,10201,train,T1497,951699487de7ff0376abb79caedfb33162b7e711c60a8691eadec38eae723c86
fgat-010203,10202,train,T1036.005,09cb75079014c9c8faaf2dc34d0e3fba91d6c69fc5e68191998ab35fb60206db
fgat-010204,10203,train,T1027.002,a167d27f14124190be797b4026e194a7318701c7fec829f15ad2decde6701199
fgat-010205,10204,train,T1105,a81b958c458cb50e359715f6ced5da6d97dacb1c790fec96f7332f499e80f4f6
fgat-010206,10205,validation,T1069,13f6f4cf8794409cbe67c5b21a2cb585cef450b0e9b95378b5cb36adfcb632de
fgat-010207,10206,test,T1082,bf13cf661abfa04ca2fddc649fcbd7d35ef196540c565ad85bde6d9bcb01d4c6
fgat-010208,10207,train,T1071.001,63c125c3771391f135e3ebf885df7e109fa30e5b241cb01175e0f5081fbc0cdd
fgat-010209,10208,train,T1573.002,9ddc1f224d67a142ac0841571dd3ad38f2071db9d6070489b8ade4e02524e5ef
fgat-010210,10209,train,T1047,b9d129246611f64d5103b25140f86005e840cb55804059b7bacf7bd083712017
fgat-010211,10210,train,T1055.004,ac3779c5f72232e805c2c3bf29ec4e27eb18eb1b7e3edc29381b9b3f01305a78
fgat-010212,10211,train,T1059.005,2221a85ab9a0dd577fac9df9f803b71ca38c249f5d84db579430377fbe5d3ca3
fgat-010213,10212,train,T1218.011,39cc3054005150998a068e076550ff39a11b2f906e4e6ccb82cf5f4774b3ad82
fgat-010214,10213,train,T1135,2797759915076e1efad4c9b6d979776c3ebf3d4bb7094113a291f6d891b8a635
fgat-010215,10214,train,T1185,37fd8f6b6fb0b6146d6aa783d5435e5dfb45dc6ea0ddc8cab96a0f418c2336d3
fgat-010216,10215,test,T1027.013,45fcfb1c4f7abde3d6dbb5f5073f03a2169afffaea4c589961d43391072d9d71
fgat-010217,10216,train,T1482,9049c6eaf20edcb416bc7a70a9505ef94964dee68d65a9bcc9b1bea54f75f515
fgat-010218,10217,test,T1614.001,b61818e8a5902baeca2588ceadc7985e3f3ec75359aae4940291686134ee431b
